treatment_id,replicate_id,study_year,plos_system,source_value_Mg_C_ha,correction_factor,SOC_stock_0_30cm_Mg_C_ha,correction_note,attributes_json
socs_sys4,1,6,3,47,0.905,42.535000000000004,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":47,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,1,7,3,35,0.905,31.675,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":35,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,1,8,3,40,0.905,36.2,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":40,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,2,0,3,50,0.905,45.25,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":50,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,2,1,3,16,0.905,14.48,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":16,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,2,2,3,41,0.905,37.105000000000004,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":41,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,2,3,3,35,0.905,31.675,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":35,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,2,4,3,28,0.905,25.34,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":28,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,2,5,3,32,0.905,28.96,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":32,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,2,6,3,44,0.905,39.82,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":44,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,2,7,3,33,0.905,29.865000000000002,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":33,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,2,8,3,28,0.905,25.34,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":28,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,3,0,3,59,0.905,53.395,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":59,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,3,1,3,14,0.905,12.67,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":14,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,3,2,3,34,0.905,30.77,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":34,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,3,3,3,35,0.905,31.675,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":35,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,3,4,3,28,0.905,25.34,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":28,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,3,5,3,28,0.905,25.34,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":28,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,3,6,3,38,0.905,34.39,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":38,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,3,7,3,50,0.905,45.25,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":50,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,3,8,3,31,0.905,28.055,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":31,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,4,0,3,45,0.905,40.725,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":45,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,4,1,3,32,0.905,28.96,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":32,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,4,2,3,52,0.905,47.06,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":52,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,4,3,3,28,0.905,25.34,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":28,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,4,4,3,31,0.905,28.055,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":31,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,4,5,3,38,0.905,34.39,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":38,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,4,6,3,33,0.905,29.865000000000002,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":33,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,4,7,3,40,0.905,36.2,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":40,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys4,4,8,3,32,0.905,28.96,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":32,""plos_system"":3,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,1,0,4,40,0.905,36.2,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":40,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,1,1,4,12,0.905,10.86,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":12,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,1,2,4,29,0.905,26.245,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":29,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,1,3,4,32,0.905,28.96,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":32,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,1,4,4,21,0.905,19.005,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":21,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,1,5,4,29,0.905,26.245,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":29,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,1,6,4,32,0.905,28.96,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":32,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,1,7,4,30,0.905,27.150000000000002,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":30,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,1,8,4,34,0.905,30.77,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":34,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,2,0,4,44,0.905,39.82,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":44,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,2,1,4,18,0.905,16.29,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":18,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,2,2,4,35,0.905,31.675,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":35,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,2,3,4,39,0.905,35.295,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":39,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,2,4,4,32,0.905,28.96,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":32,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,2,5,4,27,0.905,24.435000000000002,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":27,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,2,6,4,48,0.905,43.44,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":48,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,2,7,4,61,0.905,55.205,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":61,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,2,8,4,38,0.905,34.39,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":38,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,3,0,4,44,0.905,39.82,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":44,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,3,1,4,13,0.905,11.765,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":13,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,3,2,4,44,0.905,39.82,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":44,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,3,3,4,32,0.905,28.96,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":32,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,3,4,4,30,0.905,27.150000000000002,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":30,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,3,5,4,27,0.905,24.435000000000002,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":27,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,3,6,4,35,0.905,31.675,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":35,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,3,7,4,33,0.905,29.865000000000002,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":33,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
socs_sys5,3,8,4,28,0.905,25.34,rescaled x0.905 for the White et al. (2024) correction (10.1371/journal.pone.0307250),"{""stock_basis"":""maximum_equivalent_soil_mass"",""source_file"":""White_Data in Brief_Supplemental Tables.xlsx"",""source_sheet"":""Supplementary Table 1"",""source_value_Mg_ha"":28,""plos_system"":4,""correction_doi"":""10.1371/journal.pone.0307250"",""correction_factor"":0.905,""derivation_script"":""data_raw/white_salinas_2020/correct_soc_stocks_2024.R""}"
